id_sprzedaz,id_restauracji,id_pracownika,id_dania,data
5883,88,332,249,29/02/2020
5884,92,540,64,29/10/2021
5885,24,402,218,09/10/2022
5886,83,586,72,08/05/2021
5887,46,513,263,30/01/2022
5888,99,445,191,25/12/2020
5889,12,499,41,17/10/2021
5890,69,510,175,17/03/2020
5891,28,154,243,17/10/2022
5892,77,643,91,24/12/2022
5893,14,263,186,19/01/2021
5894,92,899,211,28/05/2021
5895,54,402,228,08/08/2021
5896,14,372,104,15/11/2021
5897,6,646,259,02/01/2022
5898,33,601,272,05/07/2022
5899,42,974,224,18/07/2022
5900,98,825,185,07/05/2020
5901,65,759,228,29/01/2022
5902,23,602,40,21/09/2020
5903,19,945,17,07/02/2022
5904,34,346,199,18/07/2022
5905,15,998,232,10/02/2022
5906,28,303,256,27/03/2020
5907,24,383,38,13/12/2020
5908,83,238,281,06/12/2022
5909,94,481,192,17/02/2021
5910,80,840,200,13/04/2022
5911,60,313,3,30/04/2021
5912,75,574,273,12/07/2020
5913,3,928,89,15/02/2020
5914,9,815,195,15/08/2021
5915,75,951,291,14/04/2022
5916,9,448,109,09/10/2020
5917,86,774,200,15/07/2021
5918,45,847,80,21/06/2020
5919,44,281,255,18/06/2022
5920,21,534,105,08/12/2021
5921,94,470,194,05/10/2020
5922,87,302,231,21/06/2022
5923,64,358,198,15/01/2022
5924,24,272,169,15/11/2022
5925,11,638,213,29/12/2020
5926,38,417,196,20/01/2021
5927,13,156,76,06/04/2021
5928,2,545,297,31/12/2021
5929,61,175,194,11/09/2022
5930,93,826,171,04/04/2022
5931,94,640,16,03/11/2020
5932,20,655,232,26/08/2022
5933,69,210,78,18/09/2020
5934,58,330,167,24/06/2020
5935,21,527,159,27/07/2022
5936,77,220,31,17/03/2021
5937,10,792,78,13/03/2022
5938,69,868,52,10/03/2022
5939,67,593,165,07/11/2022
5940,99,438,255,05/12/2020
5941,78,346,79,20/09/2020
5942,16,328,103,16/11/2020
5943,12,331,236,19/08/2020
5944,7,147,120,15/01/2022
5945,13,350,152,20/12/2022
5946,63,239,62,24/02/2020
5947,26,970,14,09/04/2020
5948,54,209,237,02/12/2021
5949,7,714,252,08/01/2021
5950,2,520,116,08/04/2021
5951,11,233,233,27/10/2020
5952,25,437,256,28/04/2021
5953,93,992,192,18/03/2020
5954,93,550,113,28/05/2021
5955,4,728,23,29/02/2020
5956,64,687,148,17/08/2020
5957,28,688,139,15/11/2021
5958,18,203,187,28/02/2022
5959,97,543,42,28/06/2020
5960,48,335,196,29/05/2021
5961,60,343,226,09/09/2022
5962,32,963,5,08/07/2020
5963,24,625,143,08/08/2022
5964,88,352,234,20/07/2020
5965,55,714,98,24/10/2020
5966,85,416,61,27/01/2022
5967,66,210,61,04/09/2022
5968,86,694,246,28/11/2021
5969,47,834,54,06/08/2020
5970,23,340,19,19/04/2020
5971,19,573,111,18/10/2022
5972,87,694,251,02/12/2021
5973,71,288,282,29/12/2021
5974,100,348,62,21/02/2021
5975,36,170,188,26/11/2021
5976,37,180,116,17/06/2022
5977,13,147,102,05/09/2020
5978,23,775,32,13/12/2022
5979,70,617,121,09/07/2022
5980,16,165,197,22/11/2020
5981,72,944,68,11/06/2022
5982,98,347,231,30/03/2021
5983,22,815,158,28/10/2020
5984,76,342,73,20/12/2021
5985,91,953,291,13/11/2022
5986,42,847,141,30/07/2021
5987,80,982,122,16/06/2020
5988,71,243,37,23/12/2022
5989,77,514,188,05/02/2020
5990,56,393,45,21/04/2020
5991,98,731,246,22/04/2020
5992,80,521,3,19/12/2021
5993,11,931,239,02/08/2020
5994,9,663,143,31/07/2020
5995,35,284,2,01/10/2022
5996,84,813,250,30/03/2022
5997,90,393,294,14/01/2021
5998,32,301,164,14/05/2020
5999,19,668,293,09/12/2022
6000,45,747,167,08/11/2020
6001,15,830,39,04/12/2022
6002,9,572,98,23/02/2020
6003,14,695,246,21/05/2021
6004,80,989,236,19/11/2022
6005,4,450,68,08/06/2022
6006,37,425,219,09/06/2022
6007,71,534,132,15/09/2021
6008,81,905,11,14/05/2021
6009,60,592,295,15/01/2022
6010,46,582,85,23/05/2022
6011,53,660,73,12/12/2020
6012,69,187,155,12/03/2022
6013,79,310,48,16/06/2021
6014,68,959,222,30/05/2020
6015,79,682,96,26/07/2021
6016,8,985,157,24/04/2021
6017,66,203,181,06/09/2021
6018,38,850,18,21/09/2020
6019,73,736,6,17/10/2021
6020,21,538,106,20/10/2021
6021,50,144,237,01/11/2021
6022,68,742,81,18/08/2020
6023,72,883,59,17/02/2021
6024,67,591,195,18/05/2020
6025,47,696,178,04/12/2022
6026,57,374,188,26/07/2020
6027,36,992,12,04/04/2020
6028,37,724,245,04/02/2021
6029,37,342,13,25/07/2022
6030,79,989,143,10/02/2021
6031,9,936,30,25/12/2021
6032,31,378,249,25/09/2020
6033,51,884,292,05/02/2021
6034,51,717,239,12/07/2020
6035,73,482,29,04/10/2021
6036,42,794,121,15/11/2021
6037,58,506,266,22/10/2022
6038,2,656,91,30/01/2022
6039,97,177,8,19/11/2020
6040,86,577,285,11/05/2021
6041,80,287,263,23/02/2022
6042,25,285,107,12/12/2020
6043,6,905,160,14/02/2022
6044,33,757,61,28/06/2020
6045,79,157,12,05/10/2021
6046,95,476,186,27/08/2022
6047,66,277,161,29/10/2021
6048,2,563,191,15/12/2022
6049,76,842,220,12/03/2021
6050,65,171,178,22/09/2020
6051,68,430,8,03/12/2021
6052,81,893,42,28/01/2020
6053,41,300,277,09/12/2021
6054,56,217,203,20/06/2022
6055,70,412,86,29/03/2020
6056,25,226,130,16/01/2020
6057,94,222,32,11/06/2021
6058,32,638,121,02/05/2021
6059,73,880,266,29/11/2022
6060,56,757,237,05/07/2022
6061,55,937,145,25/09/2022
6062,82,613,228,09/03/2020
6063,44,805,178,25/01/2022
6064,56,644,175,13/01/2020
6065,89,734,171,12/02/2022
6066,54,229,141,31/12/2021
6067,7,927,208,17/03/2020
6068,26,960,6,18/02/2020
6069,57,969,11,26/07/2021
6070,98,980,6,05/01/2021
6071,27,723,99,30/06/2021
6072,98,945,46,27/03/2022
6073,95,405,86,04/09/2022
6074,4,225,29,17/08/2020
6075,29,632,36,28/07/2021
6076,64,834,285,16/03/2022
6077,52,314,86,07/03/2021
6078,93,932,244,18/06/2020
6079,27,467,224,20/11/2021
6080,91,477,227,02/06/2022
6081,73,971,40,01/12/2020
6082,34,203,209,05/10/2021
6083,15,734,60,01/04/2020
6084,34,777,290,12/02/2021
6085,5,805,41,02/03/2020
6086,16,242,35,04/10/2021
6087,99,752,18,17/01/2021
6088,56,150,32,25/08/2020
6089,60,663,180,26/10/2020
6090,2,748,18,30/01/2021
6091,80,967,156,19/09/2020
6092,71,252,230,21/10/2022
6093,41,940,293,12/08/2021
6094,18,531,234,10/03/2020
6095,56,853,269,13/01/2022
6096,32,475,33,08/12/2020
6097,32,925,232,01/09/2020
6098,26,369,259,03/10/2020
6099,55,998,292,08/07/2022
6100,57,667,205,28/12/2021
6101,78,410,161,30/04/2021
6102,29,661,207,20/09/2020
6103,33,511,263,12/12/2020
6104,65,895,95,05/08/2021
6105,78,538,28,10/06/2020
6106,24,514,23,01/11/2021
6107,6,960,30,12/08/2020
6108,65,225,240,28/04/2020
6109,100,456,165,08/09/2020
6110,18,287,47,11/12/2022
6111,71,528,297,25/03/2022
6112,89,955,253,12/03/2021
6113,36,702,237,17/11/2021
6114,54,999,58,06/05/2021
6115,27,461,56,23/08/2021
6116,24,734,158,14/02/2022
6117,29,922,213,06/12/2022
6118,85,430,13,08/10/2020
6119,7,609,164,01/07/2021
6120,8,603,42,28/01/2022
6121,52,141,27,25/05/2021
6122,49,196,146,24/03/2020
6123,51,327,176,06/12/2022
6124,18,992,215,04/11/2022
6125,82,257,226,12/07/2020
6126,56,460,142,28/11/2022
6127,64,973,237,16/04/2022
6128,63,577,69,30/09/2021
6129,53,760,197,09/07/2020
6130,7,763,197,14/04/2021
6131,37,386,292,18/11/2021
6132,37,602,144,02/12/2020
6133,96,640,194,08/10/2022
6134,3,575,41,25/03/2022
6135,90,701,157,08/10/2020
6136,56,621,74,27/09/2022
6137,35,786,256,16/04/2021
6138,91,439,187,10/08/2022
6139,42,558,143,13/07/2022
6140,27,458,68,22/03/2020
6141,66,818,49,06/03/2020
6142,3,142,150,09/05/2020
6143,1,651,98,19/04/2021
6144,46,344,127,22/09/2020
6145,38,649,223,28/12/2020
6146,38,949,98,12/08/2021
6147,1,708,280,05/11/2021
6148,20,942,206,10/12/2020
6149,39,766,104,13/03/2022
6150,1,536,156,16/12/2022
6151,92,879,51,15/02/2021
6152,59,898,256,08/06/2022
6153,27,665,298,11/05/2020
6154,99,336,224,19/10/2020
6155,43,931,196,19/05/2022
6156,36,867,254,06/12/2021
6157,41,333,204,11/04/2022
6158,55,703,170,22/11/2021
6159,65,829,164,09/04/2021
6160,65,680,208,20/02/2021
6161,17,760,5,04/03/2021
6162,37,469,161,11/12/2021
6163,34,747,141,27/07/2020
6164,80,342,29,15/01/2020
6165,42,922,272,17/04/2020
6166,64,546,211,01/12/2020
6167,55,417,126,02/08/2022
6168,12,862,185,01/01/2020
6169,10,620,26,08/08/2022
6170,67,663,300,30/05/2022
6171,28,158,5,01/09/2022
6172,94,707,9,06/01/2021
6173,84,552,257,12/10/2022
6174,14,760,168,12/10/2021
6175,63,363,181,06/01/2021
6176,28,625,194,31/03/2021
6177,25,621,68,06/02/2020
6178,25,967,81,06/04/2021
6179,58,612,116,27/10/2021
6180,21,848,201,23/02/2022
6181,22,362,216,08/06/2020
6182,100,912,113,11/11/2020
6183,40,329,108,27/01/2022
6184,32,910,230,29/01/2022
6185,48,656,23,16/01/2020
6186,82,241,272,16/12/2020
6187,1,661,215,16/01/2022
6188,95,661,26,19/03/2021
6189,65,459,178,19/10/2020
6190,86,295,10,24/03/2021
6191,53,538,106,27/02/2021
6192,5,432,261,23/09/2021
6193,33,187,32,29/01/2020
6194,40,993,104,22/05/2021
6195,99,275,95,22/10/2021
6196,71,242,199,29/05/2022
6197,100,996,89,21/02/2022
6198,39,334,17,28/05/2020
6199,56,696,71,16/09/2020
6200,18,627,281,04/04/2022
6201,14,535,255,04/05/2021
6202,92,485,254,23/01/2020
6203,25,413,116,31/01/2020
6204,50,816,142,15/05/2021
6205,48,585,214,03/01/2020
6206,37,609,298,25/09/2022
6207,32,592,152,06/07/2020
6208,19,253,171,05/01/2021
6209,34,267,4,24/12/2021
6210,29,296,261,22/12/2021
6211,13,206,131,08/10/2020
6212,67,736,157,31/08/2022
6213,84,623,63,09/09/2020
6214,22,599,184,11/01/2022
6215,80,946,119,12/12/2020
6216,24,201,60,11/02/2022
6217,87,574,187,12/09/2020
6218,9,520,28,16/01/2022
6219,7,307,289,31/03/2022
6220,46,731,263,27/03/2021
6221,18,317,264,16/06/2021
6222,76,518,242,24/02/2020
6223,56,698,290,23/08/2021
6224,68,515,193,29/04/2022
6225,24,790,186,28/10/2021
6226,38,904,132,25/05/2022
6227,87,534,298,03/02/2022
6228,44,963,247,04/10/2020
6229,15,883,188,25/10/2022
6230,22,848,58,02/03/2021
6231,19,923,192,12/07/2021
6232,3,293,242,27/03/2021
6233,81,488,154,18/06/2020
6234,26,468,254,09/01/2020
6235,82,822,161,01/10/2020
6236,33,230,200,01/07/2021
6237,6,688,115,16/06/2021
6238,85,419,227,08/08/2022
6239,10,806,252,13/05/2020
6240,54,963,213,11/05/2022
6241,27,777,10,06/12/2022
6242,12,272,194,16/09/2022
6243,74,907,32,12/05/2022
6244,88,936,244,27/07/2020
6245,22,253,289,24/10/2020
6246,61,793,14,19/05/2021
6247,71,607,152,19/07/2021
6248,74,796,42,05/07/2022
6249,36,175,261,27/03/2022
6250,79,466,238,18/08/2022
6251,58,446,230,30/12/2022
6252,98,475,49,22/04/2020
6253,39,160,91,04/06/2020
6254,82,893,227,06/12/2020
6255,7,915,186,03/05/2020
6256,50,530,181,20/01/2020
6257,28,459,283,25/10/2020
6258,87,996,94,21/03/2022
6259,10,602,126,21/11/2021
6260,93,634,14,17/06/2022
6261,37,904,52,05/01/2021
6262,70,401,219,11/11/2021
6263,16,632,2,10/05/2020
6264,59,629,112,13/02/2022
6265,46,259,251,27/09/2020
6266,16,983,204,28/08/2022
6267,68,600,99,19/09/2020
6268,72,591,65,15/08/2020
6269,85,189,157,16/04/2020
6270,32,568,205,29/08/2020
6271,54,649,19,12/10/2022
6272,69,177,247,19/11/2020
6273,50,797,73,12/03/2020
6274,90,555,11,17/10/2021
6275,55,195,298,11/01/2020
6276,75,377,172,12/12/2022
6277,27,601,37,20/07/2021
6278,25,777,66,24/12/2021
6279,15,582,66,19/03/2022
6280,41,721,101,18/09/2020
6281,51,271,199,18/07/2021
6282,11,577,127,26/09/2021
6283,67,274,282,09/08/2020
6284,18,607,201,17/03/2021
6285,27,344,32,13/11/2020
6286,87,555,268,16/07/2020
6287,31,263,60,20/06/2022
6288,73,540,134,03/03/2022
6289,25,849,191,16/01/2021
6290,39,198,141,18/04/2020
6291,20,894,14,03/12/2021
6292,1,832,68,20/10/2022
6293,82,189,177,16/09/2022
6294,38,652,127,16/11/2020
6295,36,671,122,01/07/2021
6296,92,298,24,05/10/2020
6297,56,896,74,08/02/2021
6298,91,976,61,18/02/2021
6299,43,613,124,28/07/2022
6300,54,800,29,25/01/2022
6301,31,625,159,10/09/2022
6302,76,413,100,30/01/2020
6303,36,945,23,11/01/2020
6304,84,825,292,28/12/2022
6305,23,283,222,20/10/2021
6306,50,740,268,18/12/2022
6307,23,277,290,20/09/2020
6308,71,527,149,04/03/2020
6309,14,414,114,17/07/2021
6310,25,962,167,18/11/2021
6311,86,347,287,19/03/2022
6312,22,648,200,29/05/2022
6313,23,411,122,28/09/2020
6314,1,999,39,15/12/2020
6315,82,931,78,08/07/2020
6316,59,476,124,29/02/2020
6317,46,218,95,03/05/2021
6318,21,688,253,06/11/2022
6319,61,540,190,24/07/2020
6320,31,251,199,01/06/2021
6321,78,592,50,15/10/2021
6322,33,303,164,18/02/2021
6323,19,314,45,10/09/2022
6324,5,730,144,15/01/2020
6325,24,571,15,06/12/2020
6326,25,717,288,08/11/2021
6327,79,271,249,04/05/2020
6328,97,473,193,20/06/2020
6329,92,354,124,07/08/2021
6330,82,381,262,17/06/2022
6331,37,373,109,08/08/2021
6332,12,899,239,30/01/2022
6333,86,868,144,10/11/2021
6334,16,408,22,13/04/2022
6335,15,606,80,24/01/2020
6336,6,740,240,09/09/2020
6337,52,279,34,30/01/2022
6338,6,464,69,21/11/2022
6339,69,613,31,03/08/2020
6340,96,943,121,16/09/2020
6341,71,258,221,10/04/2022
6342,96,974,228,17/10/2022
6343,95,361,266,23/03/2021
6344,82,442,221,25/02/2021
6345,67,216,70,11/01/2021
6346,98,176,257,06/02/2021
6347,46,464,57,26/04/2021
6348,13,767,136,15/03/2020
6349,61,667,108,21/09/2020
6350,9,307,167,27/01/2022
6351,83,282,172,04/05/2021
6352,52,979,132,28/04/2021
6353,15,778,273,15/05/2020
6354,99,590,205,10/04/2020
6355,83,509,121,10/02/2020
6356,68,925,74,02/04/2022
6357,10,362,189,07/04/2022
6358,59,954,293,07/05/2021
6359,86,357,195,03/11/2021
6360,51,190,81,19/09/2020
6361,33,520,10,08/10/2022
6362,62,169,134,04/08/2020
6363,69,408,15,24/09/2022
6364,38,148,211,29/03/2021
6365,79,205,101,16/11/2021
6366,68,998,128,22/10/2022
6367,43,645,231,30/08/2022
6368,59,327,24,24/01/2021
6369,60,329,24,03/09/2020
6370,69,581,67,14/02/2021
6371,98,991,266,22/08/2021
6372,89,192,279,27/09/2020
6373,37,280,154,05/02/2020
6374,31,539,141,18/01/2021
6375,73,749,4,23/11/2020
6376,19,218,224,13/11/2020
6377,41,927,125,26/01/2021
6378,16,601,197,11/05/2022
6379,66,163,274,15/08/2020
6380,81,393,275,05/10/2022
6381,97,852,260,16/08/2020
6382,41,851,83,28/05/2021
6383,100,166,86,19/09/2021
6384,94,966,249,27/07/2021
6385,24,315,115,11/05/2020
6386,5,400,47,21/06/2022
6387,27,870,212,03/09/2022
6388,96,605,179,04/08/2022
6389,97,393,290,04/10/2021
6390,93,946,101,18/09/2020
6391,81,198,104,07/07/2021
6392,42,533,51,29/09/2021
6393,26,711,266,06/06/2022
6394,16,900,271,05/02/2021
6395,86,547,83,28/02/2020
6396,21,475,225,04/05/2022
6397,49,779,127,28/04/2022
6398,96,872,200,20/06/2021
6399,94,657,10,24/09/2021
6400,37,990,152,08/06/2020
6401,54,401,100,16/06/2021
6402,51,264,137,13/01/2022
6403,52,505,193,16/10/2021
6404,78,430,143,20/01/2021
6405,4,765,190,15/02/2021
6406,51,582,47,29/01/2022
6407,78,210,163,10/03/2020
6408,46,758,173,13/07/2020
6409,88,291,21,16/10/2022
6410,61,157,72,07/06/2021
6411,14,813,173,05/05/2022
6412,81,483,77,23/09/2020
6413,19,322,232,27/09/2021
6414,68,672,229,06/04/2022
6415,21,890,251,23/06/2021
6416,57,353,57,24/12/2022
6417,76,981,220,18/11/2021
6418,12,212,69,20/02/2021
6419,82,638,72,15/07/2022
6420,64,937,246,03/01/2021
6421,19,808,45,02/03/2022
6422,36,277,199,13/01/2022
6423,42,280,147,27/09/2021
6424,13,418,75,10/10/2020
6425,2,824,45,01/11/2022
6426,35,619,192,25/06/2022
6427,18,996,197,27/12/2022
6428,12,682,88,13/10/2022
6429,91,775,37,02/10/2020
6430,70,588,194,02/12/2022
6431,19,682,175,24/08/2021
6432,84,331,226,25/06/2020
6433,9,449,199,17/11/2022
6434,85,328,124,25/10/2022
6435,54,194,71,16/03/2022
6436,75,164,126,03/11/2022
6437,45,324,42,01/08/2022
6438,93,241,87,29/07/2020
6439,35,288,141,22/02/2022
6440,3,696,51,11/06/2021
6441,5,558,18,23/12/2021
6442,89,882,237,21/05/2021
6443,55,862,238,26/12/2020
6444,69,848,231,02/06/2022
6445,43,486,192,10/06/2022
6446,26,914,222,13/02/2020
6447,79,414,146,12/05/2020
6448,30,367,248,28/07/2020
6449,79,635,144,18/06/2020
6450,64,346,87,28/12/2021
6451,3,355,237,15/11/2022
6452,78,950,69,18/02/2021
6453,76,652,260,19/01/2022
6454,7,386,36,04/10/2022
6455,5,245,289,21/07/2022
6456,35,344,39,16/11/2020
6457,99,422,277,03/10/2022
6458,35,714,269,15/05/2020
6459,77,194,224,16/05/2021
6460,12,328,74,07/01/2022
6461,25,730,248,07/05/2020
6462,53,395,270,04/10/2020
6463,20,690,23,24/06/2022
6464,1,467,224,24/01/2020
6465,80,188,93,21/01/2020
6466,78,761,69,25/06/2021
6467,73,735,4,25/09/2022
6468,99,974,163,02/08/2022
6469,64,319,289,30/04/2021
6470,26,976,220,22/09/2020
6471,93,409,127,08/05/2020
6472,94,806,36,19/08/2020
6473,35,360,57,26/06/2020
6474,85,733,8,24/03/2020
6475,97,838,120,16/08/2020
6476,95,956,103,12/05/2022
6477,69,275,76,17/06/2020
6478,80,438,189,22/10/2021
6479,75,866,105,25/02/2020
6480,56,986,279,24/02/2022
6481,43,416,151,24/05/2021
6482,100,750,68,17/03/2022
6483,99,958,93,28/08/2022
6484,53,493,80,06/12/2021
6485,46,249,239,06/05/2022
6486,11,612,130,26/04/2022
6487,77,479,127,14/05/2020
6488,8,333,105,25/09/2021
6489,18,602,18,29/09/2020
6490,98,809,134,19/01/2022
6491,59,624,124,31/03/2022
6492,88,379,145,10/11/2022
6493,94,592,48,21/12/2020
6494,8,846,292,16/12/2020
6495,58,299,172,24/10/2022
6496,70,218,68,12/12/2020
6497,39,804,180,06/10/2022
6498,87,179,207,05/09/2020
6499,25,354,298,18/07/2020
6500,17,699,229,08/01/2021
6501,76,903,283,03/02/2020
6502,91,575,118,15/12/2021
6503,9,867,232,22/07/2022
6504,45,757,161,01/06/2021
6505,84,557,184,10/03/2020
6506,71,205,153,30/11/2021
6507,64,233,139,24/04/2021
6508,77,268,146,12/09/2021
6509,39,619,130,27/02/2021
6510,100,407,153,08/04/2021
6511,38,192,94,17/11/2021
6512,24,555,220,07/05/2021
6513,90,965,84,03/10/2020
6514,93,994,9,05/01/2021
6515,95,498,223,19/08/2022
6516,26,843,241,12/05/2021
6517,28,367,79,06/09/2021
6518,42,476,52,22/07/2020
6519,94,477,11,01/07/2021
6520,83,668,258,25/11/2021
6521,5,922,59,21/05/2022
6522,42,747,159,01/02/2020
6523,92,215,146,04/05/2021
6524,7,645,140,11/07/2020
6525,85,440,128,04/07/2021
6526,30,188,8,16/09/2021
6527,82,413,24,10/10/2022
6528,13,415,160,04/10/2022
6529,32,863,237,18/01/2022
6530,14,664,143,22/04/2021
6531,85,684,94,26/08/2022
6532,16,601,17,08/01/2021
6533,5,718,32,29/10/2022
6534,67,271,41,15/05/2021
6535,61,863,294,06/07/2020
6536,94,392,44,01/02/2021
6537,65,841,159,24/09/2020
6538,36,546,61,03/06/2021
6539,98,629,160,29/05/2022
6540,100,504,176,08/10/2022
6541,18,545,44,11/03/2020
6542,50,500,97,23/09/2020
6543,21,354,60,18/03/2020
6544,83,759,281,13/03/2020
6545,68,595,113,02/07/2021
6546,7,484,207,28/06/2021
6547,6,550,26,16/11/2021
6548,84,358,216,10/11/2022
6549,6,722,36,18/10/2021
6550,11,458,83,25/06/2021
6551,83,865,135,16/01/2020
6552,9,261,226,12/07/2021
6553,58,846,21,13/07/2022
6554,16,213,11,02/06/2020
6555,92,302,185,21/06/2021
6556,6,866,39,24/05/2020
6557,71,549,97,20/09/2021
6558,12,572,200,02/07/2020
6559,78,782,99,03/10/2022
6560,71,815,194,01/04/2021
6561,74,166,57,25/07/2022
6562,34,774,196,17/02/2020
6563,39,806,273,15/04/2022
6564,98,695,201,14/09/2021
6565,15,241,52,11/06/2022
6566,62,900,276,21/04/2022
6567,79,210,54,13/12/2021
6568,95,351,196,10/04/2022
6569,64,859,30,11/06/2020
6570,91,482,85,15/12/2020
6571,88,427,45,06/05/2022
6572,45,389,124,03/02/2020
6573,7,363,244,11/05/2020
6574,18,495,110,09/09/2022
6575,15,267,51,04/02/2021
6576,89,649,115,01/09/2021
6577,7,543,57,16/12/2020
6578,89,610,90,07/06/2021
6579,51,781,214,07/02/2021
6580,23,672,223,08/03/2020
6581,37,434,269,22/07/2022
6582,99,410,250,27/06/2022
6583,68,472,4,29/12/2020
6584,7,403,74,06/01/2022
6585,50,536,17,10/11/2022
6586,15,291,281,27/01/2021
6587,53,898,125,13/01/2021
6588,75,287,8,07/09/2022
6589,86,824,268,24/07/2020
6590,22,711,11,17/02/2022
6591,51,354,249,21/06/2022
6592,5,685,146,07/10/2020
6593,53,393,158,14/01/2021
6594,45,804,131,01/05/2021
6595,44,961,143,28/03/2020
6596,99,461,172,15/05/2020
6597,59,192,101,04/02/2021
6598,25,986,67,29/05/2020
6599,9,377,16,21/07/2020
6600,59,342,103,21/03/2020
6601,36,683,186,16/08/2021
6602,52,888,59,31/05/2021
6603,13,986,179,30/07/2022
6604,43,931,270,04/03/2021
6605,71,769,270,09/06/2022
6606,57,341,291,22/10/2021
6607,91,992,118,08/03/2022
6608,69,333,288,08/04/2021
6609,87,989,278,05/11/2020
6610,81,226,130,20/09/2022
6611,79,623,280,15/07/2020
6612,31,202,154,24/09/2021
6613,65,404,63,19/03/2020
6614,37,761,36,26/05/2021
6615,88,501,75,22/04/2021
6616,68,986,272,21/01/2022
6617,93,147,296,23/06/2021
6618,27,934,294,21/09/2022
6619,61,489,252,07/10/2022
6620,75,899,214,12/10/2022
6621,18,436,222,28/06/2022
6622,15,792,50,24/07/2021
6623,28,427,41,20/12/2020
6624,30,445,139,26/09/2020
6625,69,784,167,09/05/2020
6626,40,534,51,01/09/2022
6627,32,459,194,28/12/2020
6628,36,629,45,04/10/2021
6629,61,154,85,04/09/2022
6630,90,208,204,20/08/2022
6631,94,601,272,16/09/2021
6632,14,194,283,11/12/2020
6633,16,646,287,06/08/2022
6634,45,217,289,19/02/2021
6635,23,926,271,04/02/2020
6636,44,593,40,03/10/2021
6637,3,449,228,25/11/2022
6638,57,460,151,28/05/2021
6639,64,820,284,29/11/2022
6640,11,579,235,04/11/2020
6641,44,721,259,03/04/2020
6642,54,812,231,21/04/2022
6643,31,299,244,29/02/2020
6644,95,770,270,12/02/2021
6645,65,754,115,20/08/2022
6646,2,500,257,30/12/2022
6647,42,314,178,11/08/2022
6648,77,376,44,30/03/2022
6649,13,197,55,15/11/2020
6650,99,371,184,03/05/2022
6651,31,330,243,25/02/2022
6652,74,569,114,21/02/2021
6653,34,260,145,01/11/2021
6654,68,735,167,13/01/2020
6655,89,270,118,22/12/2020
6656,65,954,75,12/11/2021
6657,95,934,279,15/07/2022
6658,10,615,176,24/05/2021
6659,22,960,132,09/07/2020
6660,74,874,48,08/12/2021
6661,9,845,140,02/08/2021
6662,40,500,296,02/05/2021
6663,85,229,8,11/12/2022
6664,89,273,217,08/09/2020
6665,71,517,66,12/10/2021
6666,37,462,227,06/11/2022
6667,41,972,30,02/06/2020
6668,24,141,190,31/01/2022
6669,2,766,211,31/07/2022
6670,44,527,168,19/07/2022
6671,89,892,296,02/07/2021
6672,87,924,183,25/05/2022
6673,87,456,241,19/06/2020
6674,74,660,290,17/02/2022
6675,16,340,75,27/09/2021
6676,34,677,178,28/06/2020
6677,1,198,110,15/10/2022
6678,54,533,226,14/06/2020
6679,68,311,101,24/06/2020
6680,61,668,280,28/08/2020
6681,54,423,231,27/12/2021
6682,31,746,52,21/09/2020
6683,70,372,28,10/11/2022
6684,12,146,226,03/08/2022
6685,19,367,138,14/08/2020
6686,36,370,4,06/10/2020
6687,15,704,36,04/01/2022
6688,16,434,256,31/10/2020
6689,65,347,93,22/03/2022
6690,66,744,88,13/12/2022
6691,67,513,285,29/01/2022
6692,24,319,279,26/10/2020
6693,92,593,184,21/10/2020
6694,96,482,18,28/11/2021
6695,78,413,85,13/10/2020
6696,26,394,255,24/05/2020
6697,59,630,207,04/10/2020
6698,91,439,207,29/10/2020
6699,80,406,219,10/10/2021
6700,10,830,258,10/01/2020
6701,85,355,103,25/11/2021
6702,2,200,130,22/11/2022
6703,71,719,49,19/12/2020
6704,87,569,153,20/08/2021
